uniform_1 uniform_2 uniform_10 uniform_100 exp_1 exp_2 exp_10 exp_100 CL_1 CL_2 CL_10 CL_100
0.852544 0.335514 0.3829 0.430776 3.78161 0.801917 0.613934 1.12172 -0.389747 0.474805 -20.8852 0.0860549
0.139261 0.470811 0.405657 0.513656 0.0217317 1.00171 0.713979 0.852103 1.54625 -0.796998 -3.584 -0.208927
0.754604 0.217077 0.596819 0.55343 0.0497837 0.580667 1.59049 1.10626 0.398996 1.98798 -2.32011 0.0838409
0.18283 0.689972 0.529566 0.535065 0.0176707 0.102902 1.06533 0.920057 0.271648 -0.349134 -0.889348 0.0692218
0.886445 0.655485 0.505844 0.514093 1.30256 1.02019 0.990322 1.12836 5.73033 -8.72423 -3.05015 -0.135948
0.863918 0.148172 0.435672 0.531892 0.0218274 0.650586 0.958555 0.930587 -0.180924 -1.38042 -1.28109 2.3471
0.390681 0.197231 0.504176 0.496877 1.17378 0.266714 0.962452 0.92699 0.442047 -2.12026 -1.81528 1.74859
0.523314 0.581915 0.367716 0.500874 1.59808 2.15247 0.388121 0.954897 1.13625 -0.30651 -0.102738 -0.401333
0.898803 0.633775 0.474653 0.558825 0.567507 0.685378 1.11341 1.237 -0.410566 -1.45098 -1.63558 -1.54472
0.439964 0.518972 0.495133 0.48583 0.225765 0.624645 0.978992 1.07436 -0.156504 0.016078 -57.3817 2.3703
0.831491 0.648834 0.533218 0.488408 0.0897406 0.635148 1.14956 0.972539 -0.404419 0.0125994 -1.37317 29.6147
0.426615 0.236599 0.562604 0.504745 0.56281 0.243067 0.550828 0.990313 0.0643265 -1.38702 -0.472583 0.399525
0.299123 0.731873 0.57886 0.506271 0.655102 0.784994 0.610855 0.884521 -5.45972 -4.64174 -0.368061 -3.57018
0.272231 0.116697 0.459877 0.503442 0.690871 0.579527 1.74127 0.935098 -1.49593 -0.815021 0.903693 0.41669
0.708227 0.699024 0.46632 0.482469 0.977051 0.0875135 0.895758 1.00095 -16.8658 -1.12611 -2.41997 0.351844
0.902165 0.353408 0.547856 0.54953 0.300099 0.438467 1.26234 1.05537 1.39893 0.102049 1.40561 1.2511
0.072536 0.201074 0.518959 0.475175 0.477357 0.720241 1.02626 0.969628 0.753255 0.710301 6.07076 -0.734039
0.0132954 0.673531 0.494695 0.496727 0.857377 1.34178 0.918586 1.00127 -1.3347 -3.34236 -0.25983 -0.10322
0.685364 0.193938 0.377021 0.489027 0.722244 1.53214 0.539876 0.909346 0.24504 -0.814764 0.28421 -0.780049
0.480637 0.721245 0.426553 0.52066 1.98248 1.32803 0.994355 1.07196 4.37436 0.323863 0.489258 -0.82842
0.136308 0.588853 0.587648 0.481591 0.398809 0.93029 0.852278 1.13742 -0.211538 0.137366 -0.919044 -0.557093
0.91258 0.386431 0.448458 0.473765 0.228095 1.77539 0.879313 0.993846 -1.19927 -1.53488 -0.837294 -0.367529
0.946259 0.554948 0.44804 0.489932 0.465691 0.952944 0.740853 1.02406 0.453881 -0.986328 -0.0367545 0.339976
0.421119 0.358233 0.691237 0.495911 0.0175071 1.38553 0.817394 1.04053 -6.34699 -0.504104 2.60068 -13.6812
0.92897 0.397585 0.530461 0.505142 0.908907 0.747719 0.891631 1.09218 6.48197 -0.330017 -0.265279 -5.35549
0.366576 0.199953 0.341433 0.47708 0.611626 1.738 1.12807 1.14162 -0.390191 -0.122808 2.28325 0.100756
0.523847 0.33409 0.445998 0.571097 0.90151 0.428852 0.463168 0.884591 -0.041136 1.86582 0.112198 0.303329
0.312004 0.229903 0.534062 0.534812 3.20769 1.20672 1.35819 1.06343 0.552221 1.97996 3.59956 0.653438
0.968357 0.399051 0.350435 0.510255 0.0284599 1.09794 1.40492 0.919898 -0.837618 0.296944 14.322 -1.27827
0.813811 0.375081 0.570808 0.518833 0.599685 0.931554 0.675077 0.996328 0.310633 -0.43124 1.84478 -2.60815
0.516229 0.631269 0.480576 0.46705 0.723126 0.372457 3.13406 1.01014 -3.88586 -1.57133 -0.688457 -0.909671
0.425944 0.332609 0.638426 0.464164 1.26086 1.28296 0.677323 0.916687 0.286064 0.0893555 -0.456786 -3.46142
0.424498 0.56498 0.533265 0.508025 1.82372 1.38789 0.485929 0.85023 -0.0223936 1.99113 -1.43196 -0.711622
0.733671 0.134105 0.605834 0.495333 0.501693 0.346752 1.08207 1.07477 4.02518 0.237845 -3.38274 1.19759
0.508009 0.299417 0.59114 0.492393 0.115226 0.739148 0.770898 0.971344 -0.331342 -0.703054 28.5993 11.3777
0.460998 0.573165 0.577179 0.506533 3.10058 1.0939 0.804653 0.834194 16.5129 -1.85723 -0.70379 0.332265
0.229838 0.817048 0.584509 0.504449 1.68196 0.0871901 0.758983 0.892884 0.0946459 0.977609 0.0950118 6.3458
0.0461548 0.582778 0.480057 0.480483 3.35695 0.151508 1.00499 0.959867 1.24179 -2.1901 0.646994 9.74983
0.832316 0.392237 0.335226 0.517058 4.33531 0.495223 0.901613 0.953 0.958788 -0.175528 121.482 -1.40606
0.468049 0.595787 0.355758 0.558084 0.0358296 1.14331 1.36202 0.749257 0.788311 -1.06016 0.669247 9.51521
0.804738 0.114487 0.617427 0.547082 1.99814 0.956304 1.30265 0.936677 8.96687 -2.15928 17.7467 -0.313392
0.156422 0.767985 0.401725 0.500008 0.0937089 0.37889 0.935955 1.03567 -1.17156 -0.785427 -0.711431 -0.500126
0.364654 0.668893 0.660856 0.548371 0.614793 1.46309 0.758757 1.11352 5.73714 -21.6622 -5.14708 2.03381
0.70553 0.702743 0.411727 0.469431 0.921923 0.529449 0.702026 1.01371 -2.27196 -0.79374 -0.04025 -0.268059
0.991595 0.381334 0.450719 0.480526 1.00615 1.06278 0.609406 1.04925 -0.487068 -6.38086 1.33285 -1.86305
0.636181 0.425051 0.418771 0.522809 0.441173 2.49382 0.55919 1.22046 11.7164 63.9952 -0.324679 -1.21958
0.765675 0.540015 0.501137 0.484981 1.27537 0.98418 0.650189 0.777077 0.266886 -1.36917 8.26772 0.0265327
0.909755 0.422257 0.433221 0.514323 4.22881 0.65165 0.819731 1.09826 0.581987 -0.890134 -2.16758 0.00875891
0.615672 0.338609 0.62334 0.439893 0.106699 0.3679 1.02896 0.852788 -10.0181 -0.232863 -2.21072 0.603252
0.882351 0.433895 0.553473 0.507601 0.855469 2.60193 1.92188 1.07365 0.000410659 1.72463 -1.37025 -2.25515
0.132231 0.810916 0.620056 0.530126 2.39354 1.09501 1.02081 1.06664 -0.345069 9.21757 0.0916703 -0.0912492
0.71217 0.670426 0.443178 0.489599 0.986306 1.64063 0.668926 0.867278 0.266172 -2.7452 159.365 -0.462897
0.543346 0.671978 0.275419 0.491112 0.989515 0.429354 0.962307 1.14237 -0.266884 -1.10281 -0.975427 -0.0187804
0.747133 0.90567 0.563305 0.49431 0.0318696 0.581939 0.895504 1.0623 4.65945 -442.957 -4.57434 0.100816
0.239858 0.455032 0.460594 0.511569 0.584823 1.19276 1.64365 1.23002 -0.0863244 -4.18031 -1.62932 0.0685899
0.519221 0.844989 0.606917 0.486975 0.915745 0.905786 1.42605 0.844813 4.13337 -1.29452 -0.165772 -17.6175
0.975994 0.667821 0.458755 0.551202 0.22421 0.714575 0.764749 0.961357 -7.97336 -0.437017 4.98374 -2.74742
0.203938 0.26662 0.625217 0.470447 0.518745 0.338706 1.33849 0.955761 -2.82223 -3.06788 0.500131 -0.0490015
0.5491 0.749613 0.710301 0.432358 0.131456 1.72699 1.04471 0.877486 0.0703173 -0.168443 -0.300797 0.690269
0.598367 0.526797 0.488111 0.421539 0.97357 0.74184 1.37584 1.08248 1.46981 -1.63743 -1.41662 -3.89226
0.756027 0.3379 0.419004 0.475898 0.174654 0.46402 0.911901 1.01175 -0.42567 0.50937 -0.39111 -0.606253
0.618145 0.736687 0.554914 0.480146 0.0260671 0.405818 0.738576 1.16263 -0.0564091 -0.762956 -4.9413 -0.88484
0.205615 0.555521 0.528009 0.532363 1.68296 0.293637 1.11818 0.923318 -2.58545 -0.368257 -0.709027 0.0838039
0.0431355 0.636666 0.570429 0.509311 1.12631 0.0563515 0.868568 1.01787 1.36244 -0.776998 -1.18146 -3.05837
0.895268 0.784973 0.438272 0.464895 2.47135 0.688953 1.67778 1.01487 0.019332 3.1463 -0.857023 0.483078
0.554235 0.697406 0.372343 0.49265 0.370056 1.44599 1.83033 0.838213 -0.749711 -1.352 -0.600094 4.36009
0.911243 0.765088 0.603542 0.529916 2.62622 0.23307 1.19453 0.962305 4.35806 -1.41656 -0.560799 0.410603
0.0355713 0.225041 0.484581 0.490615 2.46055 0.472228 0.793786 1.06973 1.98819 -0.885473 0.0154662 1.94204
0.558272 0.61154 0.657865 0.526899 0.30809 1.39241 1.38959 0.945321 -0.177994 -1.50173 -2.25344 -0.0890477
0.601483 0.524673 0.358727 0.520028 0.168046 1.82861 1.1278 0.958066 -0.147932 0.861166 0.528115 2.75777
0.0204095 0.730193 0.597785 0.482722 0.754063 1.15483 0.953526 1.03863 -0.115579 1.78194 -1.18709 0.92262
0.856576 0.821327 0.376154 0.498243 1.71781 1.13322 0.741901 1.00188 1.20992 -0.169299 -1.18815 0.0443463
0.0064939 0.326515 0.645364 0.521295 0.175304 0.822868 1.03081 1.04493 -0.892629 -4.07852 -0.191445 -11.913
0.175525 0.382726 0.505917 0.550703 0.470568 0.280664 1.05088 1.05733 -6.11192 1.23776 -23.4335 0.453608
0.982364 0.883514 0.493466 0.477257 1.59847 0.781282 0.810154 1.01268 1.10578 -0.872569 -1.13732 -0.428501
0.540525 0.138095 0.398931 0.548167 3.41279 1.05305 1.05029 1.07672 -5.42556 1.55654 0.0138902 -1.45667
0.164175 0.557634 0.669245 0.525996 0.247117 3.1458 0.903619 1.14098 0.800393 4.72633 -0.056934 -0.316531
0.295218 0.528901 0.459631 0.503281 1.17278 1.83832 0.924538 1.04793 -0.853503 0.395628 -0.396764 0.803754
0.482592 0.658109 0.550079 0.497911 0.285937 0.556861 0.619238 0.895649 -0.385087 11.7562 -2.97053 2.85128
0.213312 0.549295 0.539354 0.531982 0.0431001 0.13831 1.03552 1.15939 -0.899841 -18.9868 2.34098 1.05486
0.603145 0.341085 0.552082 0.460464 2.36806 0.0790881 1.08032 1.10958 -0.356899 0.903549 0.248948 -1.62673
0.992193 0.0950666 0.566234 0.489061 0.452456 0.361231 0.581184 1.08423 -0.21783 -108.346 0.79665 -2.09245
0.732676 0.385593 0.484785 0.535935 0.0145741 1.06625 1.48944 0.866363 11.1373 0.438673 -1.86609 1.5082
0.932085 0.715403 0.525791 0.467789 0.440187 0.516087 1.2622 1.07694 -0.125295 -1.07063 -0.596566 -158.191
0.929731 0.556703 0.556121 0.459621 0.136157 2.31647 0.998244 1.06655 -5.9905 -1.08878 0.658053 -1.4228
0.239378 0.758924 0.547095 0.523778 0.833358 1.69002 0.569154 0.818602 1.41318 -1830.15 0.163357 -0.690629
0.432269 0.615017 0.592432 0.520648 0.349693 0.927172 1.23621 1.09251 -1.12155 -1.4309 1.81477 -1.17757
0.356125 0.523764 0.744432 0.521165 0.863362 1.31502 1.29657 1.09746 0.17773 -0.1814 1.80594 -0.191711
0.329755 0.242389 0.5918 0.491776 0.951312 3.27085 0.576394 1.0251 0.575176 2.11232 -0.518749 1.72464
0.445919 0.302171 0.582119 0.49951 0.315608 0.378927 0.677005 1.14011 0.276014 0.12381 2.34327 -15.4608
0.313566 0.559595 0.482273 0.501039 0.98987 0.265717 0.5882 0.875384 -4.17857 0.0834678 0.0147807 -0.247036
0.573506 0.598483 0.502249 0.548605 0.321487 0.599991 0.648632 1.01273 -76.4547 -0.22409 0.246403 0.989155
0.893047 0.902775 0.421911 0.447448 2.38356 0.90161 1.32182 0.987719 -0.834064 0.420414 0.886892 -2.98284
0.926884 0.315728 0.458929 0.503491 1.60145 0.400157 1.92951 0.873658 2.20795 0.273291 -1.04157 2.87839
0.930539 0.775536 0.669116 0.496769 2.73174 0.272438 1.32134 1.138 0.335743 -0.622989 2.21023 0.839033
0.795553 0.897843 0.514622 0.508585 0.760648 0.826408 1.85837 1.06649 4.33212 0.0819558 -1.36534 -0.223116
0.271581 0.684727 0.665473 0.49451 0.406043 0.317181 1.11336 1.01116 0.668976 9.71176 -0.588714 0.485233
0.990778 0.2354 0.548085 0.506768 1.07803 2.05528 0.732939 1.08669 -173.621 0.451194 0.967383 -6.12064
0.743625 0.647815 0.547731 0.52825 0.537968 0.531067 0.735006 0.940985 0.513061 0.48269 1.18875 -0.721546
0.975206 0.182486 0.556377 0.483719 1.9905 0.532238 1.01872 1.07646 0.0350998 1.81578 10.6235 2.49608
0.168696 0.398759 0.502445 0.49901 1.84402 0.27207 0.567031 0.910673 -0.680867 0.0861765 0.787938 -0.588382
0.976243 0.392344 0.446942 0.504536 0.679257 0.558519 0.934866 0.830238 -2.90751 0.819926 -0.168904 -0.032144
0.565848 0.055748 0.448977 0.522967 1.34042 0.287041 1.68597 1.04005 -0.769853 0.92474 -0.75759 -0.198823
0.426806 0.666376 0.443025 0.482502 0.236143 0.962916 0.499015 0.970773 -0.238828 0.403035 0.512959 -0.360844
0.522884 0.605907 0.472083 0.503776 0.327622 0.0776769 0.982239 1.0358 -3.18707 4.34513 -0.358643 -1.02775
0.697757 0.697088 0.681928 0.511339 1.10527 0.541492 1.00157 1.07085 -1150.34 3.85193 1.85305 0.0626384
0.287465 0.282964 0.48448 0.53899 1.92345 0.518759 1.07544 0.984955 -0.47817 4.03235 2.2121 -0.551057
0.600586 0.653906 0.484516 0.499356 0.601636 1.04015 1.3205 1.22928 0.622696 -0.0702157 2.29154 5.31323
0.41928 0.461803 0.585308 0.484191 4.07514 0.300544 0.490391 1.04304 0.249096 -0.30593 -0.273567 0.0906102
0.221193 0.236551 0.395431 0.505646 0.4119 1.15068 1.10095 1.14021 -1.15431 0.612035 -117.568 -1.16528
0.410852 0.70092 0.506434 0.488837 0.027966 1.01446 1.20996 1.02012 -3.65299 0.534777 -0.913599 0.677241
0.828414 0.557272 0.594639 0.483359 1.58829 0.199356 1.28471 0.986254 0.131298 -1.03901 0.383649 -0.114284
0.584835 0.623717 0.489053 0.530604 1.24183 0.518581 0.671144 1.06752 0.406629 2.61738 1.78236 1.31195
0.982674 0.180985 0.630792 0.504262 2.1591 0.354973 0.611384 0.97899 -0.384192 -0.394513 -0.977755 1.79162
0.452042 0.683663 0.625372 0.491907 1.58389 0.82016 0.883195 0.875844 -0.529031 0.885657 2.80844 -2.27972
0.297597 0.452555 0.500965 0.472575 0.0344595 0.330278 0.920381 1.00043 0.57566 5.47343 0.427685 1.37052
0.617525 0.50487 0.494304 0.500553 0.142368 0.531136 0.657036 1.15544 -8.33168 1.88499 0.691577 0.383547
0.193183 0.639973 0.466403 0.510126 0.0623598 2.87643 0.733861 1.01116 -0.281149 -3.59171 0.595309 -0.434083
0.565271 0.608202 0.539219 0.518728 1.31275 1.404 1.13627 0.895444 0.224425 61.1009 -0.453592 -1.11002
0.0725013 0.782597 0.375733 0.503548 0.239522 1.92959 1.04856 0.878834 -0.239934 -0.253934 -0.733676 -1071.8
0.153042 0.538499 0.38861 0.464561 0.353231 0.317754 0.793891 0.901755 -14.746 0.121455 -1.34571 -1.61587
0.848426 0.579115 0.374214 0.476953 0.75005 1.06426 1.15446 0.926957 -0.639699 -1.77625 0.197823 -0.230119
0.906094 0.475852 0.641744 0.524728 0.0036116 0.417358 1.02943 1.09342 0.268348 0.672429 12.8183 -2.66971
0.671277 0.398892 0.727898 0.482747 2.75486 0.731852 0.981055 1.11265 3.99026 0.73256 -0.0604732 -0.0754822
0.239967 0.739673 0.489479 0.522511 1.77124 0.858324 0.990539 0.98271 0.0562718 1.31561 -2.16499 0.805148
0.00578535 0.654645 0.563398 0.508435 1.391 1.17516 1.25514 0.948201 2.19273 -0.491428 16.0213 1.22374
0.0698184 0.28435 0.42035 0.477221 0.0905915 1.89345 1.38488 1.03078 0.33888 -4.2576 -15.6757 0.969803
0.675423 0.240116 0.628663 0.504762 1.01734 1.51221 0.910169 0.948096 -0.184122 0.0601061 -17.5968 3.69705
0.00118706 0.385817 0.5612 0.501795 1.42553 0.432744 1.00025 0.907645 4.0233 -0.523144 0.313166 -1.2944
0.221951 0.322564 0.42814 0.502967 0.836734 1.94501 0.790108 0.9518 -13.602 -37.1547 1.69937 2.78291
0.446663 0.729593 0.457108 0.421286 4.52919 0.267021 1.15442 1.01112 -0.376899 -1.44921 1.00618 -1.32195
0.9176 0.395771 0.492593 0.544365 1.4716 0.426613 0.992809 0.982201 0.720476 0.0436758 0.925822 -1.81023
0.898504 0.550021 0.53074 0.504392 1.90597 0.483884 0.60888 1.08837 -8.04206 1.37656 4.29335 25.56
0.995849 0.749803 0.598756 0.469617 0.441235 0.464206 1.26709 1.18974 0.973026 1.18205 0.694016 -0.500346
0.263431 0.373639 0.460712 0.475276 0.876561 0.739198 1.01445 0.82532 0.185687 0.306677 -0.390568 0.0598181
0.92879 0.361446 0.546912 0.567253 0.226523 0.698741 2.13397 1.15142 8.23035 -0.330238 2.4914 1.21837
0.75123 0.799578 0.527243 0.500916 0.823105 0.725549 1.07534 0.766797 6.6158 -0.897549 1.09064 5.74083
0.968239 0.752973 0.584348 0.457075 0.679545 0.589498 0.871938 1.13752 0.341435 -0.767773 4.25418 -0.382365
0.392517 0.648413 0.540814 0.484314 1.10537 0.291801 1.06418 1.14062 -16.8574 2.82096 0.550919 -0.694005
0.156535 0.156619 0.57325 0.506079 0.308272 1.71501 0.880666 0.986251 0.00757331 -18.0653 1.28826 -1.74597
0.218843 0.213526 0.475829 0.461443 0.0824613 1.29653 0.838368 0.98758 -4.55385 0.103636 -0.252551 0.283336
0.63437 0.508391 0.617131 0.541917 5.1226 2.28798 0.908295 1.01025 0.137423 4.15144 -3.63752 -0.916078
0.38059 0.351302 0.562559 0.502433 0.323121 0.444829 1.21181 1.0953 1.30213 -0.335747 1.38589 0.109023
0.774791 0.783471 0.416884 0.450208 2.61345 1.68721 0.756301 0.819136 -3.98024 0.320254 0.241871 4.04218
0.342138 0.887397 0.35365 0.523704 1.12218 0.296295 1.25157 0.90167 -0.822187 -2.73378 -1.20541 1.44595
0.978181 0.345687 0.525203 0.500666 0.777043 1.94939 1.38361 0.906794 0.132586 0.526083 2.95361 0.0611923
0.477647 0.820958 0.573305 0.515373 0.366348 1.245 0.970198 1.07252 3.60792 3.32801 2.92282 -164.771
0.132286 0.330058 0.483901 0.473188 0.859319 1.49245 1.23915 0.900281 -2.32705 1.34806 0.204187 0.0338796
0.515101 0.503527 0.231019 0.489889 0.310573 1.25553 1.65004 0.999797 -0.322743 2.31964 -0.146716 -1.71922
0.190813 0.224485 0.571035 0.453999 4.85226 1.34664 1.51188 0.971011 2.00956 -0.486042 21.9733 0.951041
0.347681 0.263004 0.57314 0.523688 0.186342 0.404078 0.933941 0.951767 -2.85308 -1.70182 -1.5093 2.60097
0.625997 0.37511 0.37969 0.512287 2.11051 2.15136 0.716211 0.954431 0.496887 0.0638657 -0.308575 -0.840522
0.968075 0.886387 0.651694 0.487096 0.0355916 0.338116 1.12599 1.11312 9.87345 -0.722506 -19.4744 -0.722261
0.354004 0.104764 0.634121 0.481048 0.136434 0.235917 1.25423 1.11622 0.719028 2.26282 4.12655 2.30372
0.448899 0.542419 0.415987 0.459082 2.20452 0.449625 1.19298 1.03863 -0.0874789 -0.35615 -0.997562 0.438982
0.291289 0.683922 0.51313 0.528194 0.0672445 0.251304 0.964874 0.948966 -0.666249 0.375157 -1.46148 1.88369
0.48753 0.582011 0.545576 0.539163 0.2509 2.28321 0.507636 0.9944 0.246696 -3.98051 0.0596407 3.35736
0.417758 0.399568 0.562146 0.50428 1.54989 1.69343 0.737745 1.10372 7.5238 -5.62827 -0.766579 1.09489
0.336896 0.300981 0.401544 0.47797 1.45215 0.174187 0.745314 0.860305 -1.30523 -0.559411 0.237842 27.0355
0.0786902 0.382017 0.467871 0.526178 2.53651 0.497191 0.824136 0.997144 -0.103494 -0.817499 0.224899 0.514623
0.153462 0.558984 0.517971 0.567505 0.199809 1.04825 0.838731 0.865042 -2.0654 -0.272868 -0.331513 -0.425887
0.15548 0.524252 0.477611 0.505861 0.259629 0.24326 0.667776 0.958308 0.0122468 -0.534186 -0.461187 -0.0584947
0.140118 0.435828 0.485177 0.429561 1.01706 1.50513 0.978636 1.03451 7.42798 0.0517485 -27.4063 -0.115206
0.703589 0.679604 0.530553 0.546326 0.500526 0.671246 0.915312 1.00678 -2.74157 1.16874 2.31858 0.161133
0.785622 0.598191 0.438682 0.54649 0.246868 1.09597 0.765023 0.987409 -0.413426 -3.17177 17.7429 -15.8275
0.118511 0.647285 0.455104 0.446997 2.83089 0.79378 0.887284 0.8884 -1.48544 70.1562 -1.16071 -0.377515
0.673356 0.542661 0.440803 0.458408 0.0207224 0.732007 0.817509 1.05828 -0.6395 -0.229914 -1.53466 2.09666
0.330093 0.0572584 0.608746 0.500928 0.261288 2.29771 0.662433 0.889424 1.01474 -4.66998 2.16745 -0.388038
0.466322 0.604785 0.390356 0.517995 1.57886 0.83769 1.2034 0.983145 -1.75683 2.50251 0.168816 -2.41228
0.422059 0.459354 0.5652 0.482357 0.26721 1.46609 1.22444 1.11997 27.6386 0.191631 1.47717 0.517841
0.801077 0.450979 0.520944 0.492823 1.18425 0.463291 0.88256 0.961561 -0.570923 0.32987 0.61353 -6.58539
0.0608232 0.810638 0.449207 0.540322 0.0815167 2.45753 0.738473 0.943253 -2.93297 0.459975 -0.674771 -1.14835
0.831521 0.536325 0.470174 0.455983 0.0768459 0.941873 1.118 1.03793 8.72804 -1.45337 1.47169 0.911534
0.868478 0.403065 0.638478 0.50969 0.987059 1.19165 1.01461 1.12044 -25.3065 -2.34227 -0.536482 9.92109
0.165668 0.337728 0.241158 0.482895 7.43203 1.42251 1.59621 1.05471 -0.832154 -0.516778 -2.49895 16.4241
0.283668 0.626469 0.497769 0.520594 0.0388938 1.23672 0.778326 0.825341 -3.23081 0.225669 -1.32058 -1.24697
0.142794 0.305826 0.726017 0.493423 0.44181 0.876615 0.542207 1.03022 -0.270035 -0.137101 -0.857344 5.5265
0.250541 0.0753346 0.499047 0.474935 1.14647 1.66357 0.666466 1.07366 0.793145 0.841935 1.0445 -1.06448
0.90281 0.291397 0.458116 0.489608 0.202405 0.942764 0.964906 0.935315 -0.90451 0.583818 -0.11041 1.5953
0.0640948 0.497382 0.481233 0.461072 0.429125 0.918083 0.910309 0.921889 -1.1292 -0.282828 -1.41765 18.0054
0.78895 0.610266 0.614111 0.501516 0.262052 0.804572 1.36288 0.976516 1.72223 -1.67932 -7.63535 -2.2406
0.381811 0.0966579 0.350544 0.53792 3.75158 0.116454 0.678278 1.04765 -4.21359 -0.520713 0.321894 -0.214433
0.842307 0.614745 0.409325 0.496679 0.364152 2.11543 0.788997 0.883981 -0.159519 -0.239025 -1.7421 1.72686
0.813022 0.791473 0.532014 0.477636 1.2938 0.774755 0.818717 0.985104 -4.45012 -0.0683564 2.05896 2.01808
0.604691 0.689107 0.568677 0.508135 5.84055 1.71506 0.902355 0.910411 -0.30218 1.1273 4.26005 15.4656
0.584818 0.241232 0.505504 0.502897 3.28078 1.24509 1.45301 1.02413 -0.646992 -1.58049 6.94419 -0.775245
0.521814 0.417416 0.548103 0.518926 1.77421 1.26838 0.698009 1.07393 0.89536 5.4516 0.0124841 -1.66213
0.907613 0.622643 0.448449 0.508094 0.426739 1.61938 0.474107 0.839482 0.496079 -2.43372 1.92321 -0.119273
0.990591 0.381118 0.566819 0.534589 0.582981 0.071299 1.5234 0.874022 0.154905 -5.99231 0.238398 2.61897
0.0480662 0.582417 0.605509 0.489094 0.905049 2.28173 0.954732 1.00736 16.6592 47.0404 0.590021 -1.37827
0.425778 0.788606 0.362496 0.507047 4.77505 0.336676 1.66938 1.04894 1.16538 0.045646 1.05618 0.0136134
0.453767 0.70682 0.455615 0.524319 0.765174 0.320268 1.37931 1.06239 -0.665919 -0.143176 4.62235 1.07497
0.498448 0.68158 0.457517 0.51538 1.19034 0.426075 0.814196 1.10934 -1.19328 0.0352846 0.697011 1.96453
0.0637201 0.809661 0.496348 0.543983 1.57425 0.26265 0.418608 0.997145 -0.389582 -1.60096 -0.330824 -0.784531
0.723982 0.496102 0.646591 0.513384 0.0760928 0.130399 1.69985 1.06743 13.6258 2.31203 1.66237 0.343518
0.26905 0.461054 0.308622 0.516143 0.325276 0.816198 0.994144 0.976198 -0.392989 0.579585 3.81191 2.11348
0.50205 0.778326 0.518758 0.525501 0.211244 1.29908 1.40078 1.08987 1.11503 -0.0285038 -13.596 -17.4385
0.00927617 0.633825 0.348756 0.478392 0.698191 0.507063 0.906571 0.848275 0.0850258 2.29246 -2.27553 1.03223
0.663638 0.485262 0.444715 0.473427 0.12128 0.388338 1.35101 1.00086 -0.938049 -3.74422 1.92563 -256.492
0.903998 0.469148 0.505711 0.505198 1.33589 0.295784 0.809553 0.991521 -0.0893882 3.00253 10.0787 -1.09402
0.46782 0.549229 0.440226 0.497116 0.766296 1.52913 0.831329 1.04865 -1.04893 -0.327407 -6.58286 -0.767008
0.774907 0.173203 0.537883 0.487847 2.00242 2.03103 1.57293 1.03169 0.406133 -0.433403 0.361862 1.92581
0.12493 0.516405 0.673598 0.443127 0.263291 0.472232 0.69571 0.959178 0.284913 0.653206 1.15978 0.971535
